movement_id,product_id,movement_date,movement_type,quantity,warehouse,unit_cost,notes
8832,101,2025-05-22 10:51:32.821987,Sale,99,Warehouse_B,497.26,New arrival
8833,464,2025-01-03 10:51:32.822057,Sale,-12,Warehouse_C,49.2,Clearance
8834,405,2025-05-14 10:51:32.822129,Purchase,90,Warehouse_B,315.83,New arrival
8835,59,2024-09-08 10:51:32.822202,Adjustment,-79,Warehouse_B,318.93,Clearance
8836,415,2025-03-08 10:51:32.822277,Sale,-57,Warehouse_C,44.7,Regular movement
8837,275,2024-10-19 10:51:32.822350,Adjustment,2,Warehouse_B,439.23,Seasonal stock
8838,164,2025-03-13 10:51:32.822435,Return,-64,Warehouse_B,299.79,Seasonal stock
8839,343,2024-11-09 10:51:32.822503,Purchase,-73,Warehouse_C,305.96,Seasonal stock
8840,409,2024-09-27 10:51:32.822573,Return,-56,Warehouse_C,466.13,Seasonal stock
8841,308,2025-06-29 10:51:32.822643,Adjustment,-85,Warehouse_A,347.08,New arrival
8842,405,2025-02-23 10:51:32.822715,Purchase,80,Warehouse_A,315.83,New arrival
8843,355,2025-06-07 10:51:32.822783,Return,-30,Warehouse_B,158.12,Regular movement
8844,182,2025-06-11 10:51:32.822852,Purchase,-43,Warehouse_A,72.0,Clearance
8845,384,2025-01-24 10:51:32.822921,Adjustment,37,Warehouse_B,55.17,Regular movement
8846,24,2025-02-20 10:51:32.822989,Sale,-84,Warehouse_B,372.46,Clearance
8847,488,2024-10-12 10:51:32.823060,Adjustment,80,Warehouse_A,189.39,Regular movement
8848,461,2025-05-03 10:51:32.823130,Adjustment,2,Warehouse_B,133.84,New arrival
8849,474,2024-12-16 10:51:32.823197,Sale,45,Warehouse_B,279.78,Clearance
8850,348,2025-08-18 10:51:32.823264,Return,-95,Warehouse_A,496.73,Seasonal stock
8851,460,2025-02-13 10:51:32.823332,Adjustment,-98,Warehouse_A,451.58,New arrival
8852,374,2024-10-08 10:51:32.823400,Adjustment,97,Warehouse_C,348.17,Regular movement
8853,417,2025-03-18 10:51:32.823468,Adjustment,24,Warehouse_B,408.85,Clearance
8854,321,2024-11-08 10:51:32.823535,Adjustment,37,Warehouse_A,125.3,Clearance
8855,38,2025-01-23 10:51:32.823604,Adjustment,73,Warehouse_C,479.99,Clearance
8856,240,2024-09-28 10:51:32.823671,Purchase,9,Warehouse_C,276.68,New arrival
8857,335,2024-12-30 10:51:32.823738,Sale,86,Warehouse_C,276.69,Regular movement
8858,82,2025-07-04 10:51:32.823806,Sale,94,Warehouse_B,289.79,Seasonal stock
8859,135,2025-01-27 10:51:32.823875,Sale,79,Warehouse_B,378.74,New arrival
8860,222,2025-01-09 10:51:32.823943,Adjustment,76,Warehouse_B,338.2,Clearance
8861,44,2025-04-30 10:51:32.824009,Adjustment,-82,Warehouse_A,149.59,Clearance
8862,285,2025-05-18 10:51:32.824078,Adjustment,-20,Warehouse_A,370.24,Seasonal stock
8863,300,2025-01-29 10:51:32.824146,Purchase,18,Warehouse_B,80.74,Clearance
8864,481,2024-12-30 10:51:32.824214,Adjustment,-65,Warehouse_A,62.36,Clearance
8865,438,2025-03-06 10:51:32.824282,Purchase,-17,Warehouse_C,207.9,Clearance
8866,189,2024-08-23 10:51:32.824349,Return,35,Warehouse_B,342.8,Seasonal stock
8867,404,2025-07-23 10:51:32.824418,Return,76,Warehouse_B,338.58,New arrival
8868,27,2024-10-05 10:51:32.824485,Purchase,-61,Warehouse_C,148.59,Clearance
8869,438,2025-05-31 10:51:32.824553,Sale,63,Warehouse_B,207.9,Clearance
8870,395,2024-09-15 10:51:32.824620,Sale,64,Warehouse_C,82.77,Regular movement
8871,413,2025-08-08 10:51:32.824689,Sale,-29,Warehouse_B,130.01,Seasonal stock
8872,258,2025-01-12 10:51:32.824756,Return,53,Warehouse_A,8.39,Seasonal stock
8873,385,2024-09-16 10:51:32.824824,Return,73,Warehouse_B,260.64,New arrival
8874,275,2025-07-19 10:51:32.824891,Purchase,-99,Warehouse_A,439.23,Clearance
8875,477,2025-03-14 10:51:32.824961,Return,-91,Warehouse_C,51.01,Clearance
8876,311,2025-07-12 10:51:32.825028,Return,-94,Warehouse_C,389.83,New arrival
8877,66,2025-04-28 10:51:32.825098,Adjustment,42,Warehouse_C,251.45,Clearance
8878,48,2025-01-25 10:51:32.825165,Purchase,-38,Warehouse_A,7.72,Clearance
8879,310,2025-04-27 10:51:32.825234,Return,42,Warehouse_A,413.61,Clearance
8880,477,2025-07-27 10:51:32.825302,Sale,-75,Warehouse_B,51.01,Regular movement
8881,498,2025-08-18 10:51:32.825371,Sale,-9,Warehouse_B,11.05,Regular movement
8882,157,2024-10-09 10:51:32.825438,Sale,-20,Warehouse_A,37.37,Regular movement
8883,42,2025-07-17 10:51:32.825505,Purchase,-8,Warehouse_C,71.83,Seasonal stock
8884,445,2024-10-13 10:51:32.825574,Sale,85,Warehouse_C,317.01,Seasonal stock
8885,491,2024-12-01 10:51:32.825641,Purchase,-71,Warehouse_A,412.21,Seasonal stock
8886,433,2025-07-09 10:51:32.825711,Sale,-33,Warehouse_C,81.08,Clearance
8887,422,2024-10-28 10:51:32.825778,Purchase,3,Warehouse_B,27.6,Clearance
8888,293,2025-08-08 10:51:32.825845,Adjustment,41,Warehouse_B,387.46,Clearance
8889,176,2025-05-01 10:51:32.825978,Adjustment,6,Warehouse_B,440.5,Clearance
8890,95,2025-06-21 10:51:32.826094,Return,100,Warehouse_B,188.15,Regular movement
8891,302,2025-02-03 10:51:32.826176,Sale,20,Warehouse_B,103.57,Regular movement
8892,228,2025-05-28 10:51:32.826252,Adjustment,79,Warehouse_C,272.97,Seasonal stock
8893,351,2025-06-14 10:51:32.826326,Sale,-36,Warehouse_A,32.23,Seasonal stock
8894,390,2025-03-04 10:51:32.826402,Return,97,Warehouse_C,148.98,Seasonal stock
8895,65,2025-07-10 10:51:32.826473,Return,-68,Warehouse_B,389.83,Seasonal stock
8896,219,2024-09-21 10:51:32.826547,Return,-62,Warehouse_C,403.14,Clearance
8897,45,2025-05-24 10:51:32.826618,Purchase,-61,Warehouse_C,346.8,Clearance
8898,8,2025-02-22 10:51:32.826690,Sale,-64,Warehouse_B,490.44,Clearance
8899,121,2024-09-25 10:51:32.826759,Return,-13,Warehouse_C,264.94,Clearance
8900,108,2025-04-17 10:51:32.826830,Purchase,20,Warehouse_C,321.86,Regular movement
8901,38,2025-07-14 10:51:32.826899,Sale,3,Warehouse_B,479.99,Clearance
8902,79,2025-08-06 10:51:32.826970,Return,-31,Warehouse_A,123.29,New arrival
8903,105,2025-06-28 10:51:32.827041,Return,1,Warehouse_B,361.68,Seasonal stock
8904,225,2025-02-19 10:51:32.827111,Adjustment,64,Warehouse_C,66.29,Seasonal stock
8905,322,2025-06-21 10:51:32.827182,Sale,-100,Warehouse_A,291.29,Clearance
8906,341,2025-07-06 10:51:32.827252,Adjustment,-44,Warehouse_C,87.74,Regular movement
8907,250,2025-07-02 10:51:32.827322,Purchase,21,Warehouse_B,218.74,Seasonal stock
8908,239,2025-03-13 10:51:32.827391,Purchase,98,Warehouse_A,110.78,Clearance
8909,300,2025-06-13 10:51:32.827461,Adjustment,-42,Warehouse_B,80.74,Regular movement
8910,463,2024-12-22 10:51:32.827529,Sale,-30,Warehouse_C,294.74,Regular movement
8911,314,2024-09-04 10:51:32.827601,Sale,97,Warehouse_A,201.35,Clearance
8912,483,2025-06-24 10:51:32.827671,Adjustment,-52,Warehouse_B,5.71,Regular movement
8913,136,2025-08-19 10:51:32.827741,Sale,-39,Warehouse_C,51.01,Clearance
8914,297,2024-11-29 10:51:32.827811,Return,34,Warehouse_C,99.84,Seasonal stock
8915,210,2024-12-19 10:51:32.827881,Sale,12,Warehouse_B,363.67,Clearance
8916,334,2025-02-13 10:51:32.827951,Return,37,Warehouse_C,61.56,New arrival
8917,215,2025-05-13 10:51:32.828019,Sale,0,Warehouse_B,326.91,New arrival
8918,398,2024-12-31 10:51:32.828089,Sale,-27,Warehouse_A,306.53,New arrival
8919,273,2024-09-26 10:51:32.828158,Adjustment,99,Warehouse_C,86.59,Regular movement
8920,268,2025-02-13 10:51:32.828261,Return,12,Warehouse_B,128.11,Clearance
8921,96,2025-05-26 10:51:32.828399,Purchase,-73,Warehouse_C,90.24,Clearance
8922,121,2025-05-16 10:51:32.828518,Return,41,Warehouse_B,264.94,Clearance
8923,116,2024-12-09 10:51:32.828594,Return,-100,Warehouse_C,495.81,New arrival
8924,113,2025-07-25 10:51:32.828663,Purchase,-57,Warehouse_A,142.28,Seasonal stock
8925,227,2024-11-26 10:51:32.828732,Sale,24,Warehouse_A,294.32,Seasonal stock
8926,485,2024-10-30 10:51:32.828800,Sale,-89,Warehouse_C,395.68,New arrival
8927,19,2024-10-04 10:51:32.828870,Return,27,Warehouse_A,491.35,Regular movement
8928,459,2025-05-18 10:51:32.828939,Sale,-68,Warehouse_B,349.17,Seasonal stock
8929,141,2025-05-03 10:51:32.829008,Purchase,84,Warehouse_C,188.23,New arrival
8930,6,2024-08-25 10:51:32.829077,Purchase,-63,Warehouse_C,476.55,Regular movement
8931,450,2024-09-19 10:51:32.829146,Adjustment,-52,Warehouse_B,250.57,Clearance
8932,447,2024-10-13 10:51:32.829214,Purchase,-33,Warehouse_C,154.58,Clearance
8933,421,2025-05-02 10:51:32.829284,Adjustment,-73,Warehouse_A,308.54,New arrival
8934,114,2025-03-22 10:51:32.829352,Return,-91,Warehouse_B,160.66,Regular movement
8935,218,2025-04-30 10:51:32.829421,Sale,24,Warehouse_B,93.1,Regular movement
8936,412,2025-03-06 10:51:32.829490,Adjustment,-9,Warehouse_C,7.54,New arrival
8937,73,2024-12-19 10:51:32.829558,Sale,-72,Warehouse_C,195.49,Regular movement
8938,272,2025-03-09 10:51:32.829626,Sale,-7,Warehouse_C,426.12,Regular movement
8939,9,2024-10-29 10:51:32.829694,Purchase,80,Warehouse_A,397.13,Clearance
8940,264,2025-08-03 10:51:32.829764,Adjustment,92,Warehouse_C,173.58,Seasonal stock
8941,490,2025-07-15 10:51:32.829832,Return,-97,Warehouse_B,98.6,Clearance
8942,274,2025-04-02 10:51:32.829899,Sale,61,Warehouse_B,446.59,Regular movement
8943,3,2025-07-06 10:51:32.829968,Purchase,97,Warehouse_B,195.04,Seasonal stock
8944,38,2025-07-08 10:51:32.830034,Adjustment,53,Warehouse_C,479.99,Regular movement
8945,208,2024-11-06 10:51:32.830101,Adjustment,-46,Warehouse_C,141.3,New arrival
8946,163,2024-09-29 10:51:32.830171,Return,-99,Warehouse_C,223.88,Regular movement
8947,369,2025-02-05 10:51:32.830239,Sale,-95,Warehouse_A,12.79,New arrival
8948,485,2025-05-27 10:51:32.830309,Return,81,Warehouse_B,395.68,New arrival
8949,206,2025-08-13 10:51:32.830376,Adjustment,-7,Warehouse_A,308.75,Regular movement
8950,63,2025-07-23 10:51:32.830446,Return,19,Warehouse_C,249.85,New arrival
8951,269,2025-05-05 10:51:32.830515,Adjustment,21,Warehouse_A,451.25,Clearance
8952,263,2025-02-23 10:51:32.830583,Sale,-97,Warehouse_A,347.63,Regular movement
8953,465,2025-02-05 10:51:32.830652,Sale,-90,Warehouse_A,458.75,Clearance
8954,87,2024-08-28 10:51:32.830720,Purchase,74,Warehouse_B,486.47,Regular movement
8955,120,2024-12-08 10:51:32.830790,Return,-64,Warehouse_B,329.06,Regular movement
8956,361,2025-04-24 10:51:32.830857,Purchase,-35,Warehouse_A,463.85,Seasonal stock
8957,434,2025-05-20 10:51:32.830927,Return,80,Warehouse_A,125.82,New arrival
8958,382,2025-02-26 10:51:32.830994,Sale,7,Warehouse_A,120.53,Regular movement
8959,149,2024-11-18 10:51:32.831063,Purchase,-54,Warehouse_B,103.22,New arrival
8960,457,2025-08-08 10:51:32.831132,Return,-66,Warehouse_C,179.95,Seasonal stock
8961,82,2024-10-25 10:51:32.831201,Purchase,5,Warehouse_B,289.79,Clearance
8962,305,2025-06-01 10:51:32.831271,Sale,-48,Warehouse_B,33.22,Clearance
8963,397,2024-11-14 10:51:32.831340,Purchase,11,Warehouse_B,50.26,Seasonal stock
8964,349,2025-06-22 10:51:32.831410,Return,-68,Warehouse_C,360.72,Clearance
8965,180,2024-12-27 10:51:32.831477,Purchase,-36,Warehouse_C,308.06,Clearance
8966,492,2025-06-17 10:51:32.831544,Return,70,Warehouse_B,15.3,Seasonal stock
8967,259,2025-04-19 10:51:32.831613,Return,28,Warehouse_B,30.09,Regular movement
8968,312,2025-06-29 10:51:32.831680,Adjustment,-13,Warehouse_C,460.22,New arrival
8969,425,2024-12-19 10:51:32.831749,Adjustment,93,Warehouse_B,291.05,Regular movement
8970,105,2025-05-03 10:51:32.831817,Return,-30,Warehouse_B,361.68,Regular movement
8971,346,2024-12-02 10:51:32.831884,Return,61,Warehouse_B,159.11,Clearance
8972,243,2025-07-30 10:51:32.831952,Return,-96,Warehouse_A,129.74,Seasonal stock
8973,52,2025-04-08 10:51:32.832019,Adjustment,-53,Warehouse_A,152.29,New arrival
8974,455,2024-12-21 10:51:32.832087,Return,-46,Warehouse_B,199.31,New arrival
8975,29,2025-03-16 10:51:32.832155,Return,40,Warehouse_C,199.89,Seasonal stock
8976,283,2024-11-07 10:51:32.832225,Return,-85,Warehouse_B,466.96,Regular movement
8977,482,2024-11-07 10:51:32.832293,Purchase,-26,Warehouse_B,71.4,New arrival
8978,390,2024-09-20 10:51:32.832362,Adjustment,6,Warehouse_A,148.98,New arrival
8979,299,2025-06-23 10:51:32.832430,Adjustment,68,Warehouse_A,451.39,Regular movement
8980,490,2025-02-21 10:51:32.832496,Purchase,75,Warehouse_B,98.6,New arrival
8981,394,2025-03-31 10:51:32.832564,Sale,32,Warehouse_C,463.15,Clearance
8982,407,2025-04-13 10:51:32.832631,Return,97,Warehouse_B,193.06,New arrival
8983,332,2024-11-19 10:51:32.832700,Purchase,-69,Warehouse_C,81.29,Clearance
8984,93,2025-05-06 10:51:32.832767,Purchase,42,Warehouse_B,196.87,Regular movement
8985,146,2024-12-13 10:51:32.832836,Return,-8,Warehouse_A,453.35,Regular movement
8986,100,2025-02-18 10:51:32.832904,Adjustment,45,Warehouse_B,64.76,Regular movement
8987,494,2025-07-28 10:51:32.832972,Return,81,Warehouse_A,191.83,Clearance
8988,18,2024-09-03 10:51:32.833040,Adjustment,61,Warehouse_B,442.75,Seasonal stock
8989,293,2025-08-06 10:51:32.833108,Return,32,Warehouse_B,387.46,Seasonal stock
8990,201,2025-06-28 10:51:32.833176,Sale,-20,Warehouse_B,315.45,New arrival
8991,297,2025-03-18 10:51:32.833245,Sale,6,Warehouse_A,99.84,Clearance
8992,186,2024-12-09 10:51:32.833313,Adjustment,9,Warehouse_C,162.76,New arrival
8993,318,2025-05-11 10:51:32.833382,Purchase,2,Warehouse_B,421.57,Seasonal stock
8994,148,2025-04-27 10:51:32.833449,Adjustment,50,Warehouse_C,102.65,Seasonal stock
8995,109,2024-08-29 10:51:32.833516,Adjustment,80,Warehouse_C,192.68,New arrival
8996,180,2025-01-16 10:51:32.833583,Purchase,7,Warehouse_C,308.06,Clearance
8997,172,2025-07-21 10:51:32.833651,Return,9,Warehouse_B,464.82,Seasonal stock
8998,269,2025-03-24 10:51:32.833718,Sale,57,Warehouse_C,451.25,Regular movement
8999,150,2024-09-07 10:51:32.833784,Purchase,-6,Warehouse_B,373.0,Regular movement
9000,50,2025-02-23 10:51:32.833852,Adjustment,40,Warehouse_B,479.1,Seasonal stock
9001,37,2024-09-07 10:51:32.833920,Purchase,83,Warehouse_A,34.69,Clearance
9002,173,2025-03-10 10:51:32.833987,Sale,5,Warehouse_C,157.8,New arrival
9003,90,2025-08-03 10:51:32.834055,Adjustment,17,Warehouse_A,229.1,Regular movement
9004,48,2025-08-02 10:51:32.834122,Adjustment,16,Warehouse_C,7.72,Seasonal stock
9005,262,2024-08-26 10:51:32.834191,Adjustment,-9,Warehouse_B,335.05,New arrival
9006,360,2024-10-20 10:51:32.834258,Purchase,83,Warehouse_B,85.83,Regular movement
9007,90,2024-12-06 10:51:32.834329,Sale,-34,Warehouse_A,229.1,Clearance
9008,62,2025-08-18 10:51:32.834396,Return,-32,Warehouse_A,195.99,New arrival
9009,420,2024-09-27 10:51:32.834465,Purchase,77,Warehouse_A,86.49,New arrival
9010,278,2025-06-20 10:51:32.834532,Purchase,60,Warehouse_B,149.75,Regular movement
9011,32,2025-07-26 10:51:32.834602,Return,-89,Warehouse_A,424.42,Seasonal stock
9012,21,2025-05-23 10:51:32.834669,Sale,46,Warehouse_B,350.25,Seasonal stock
9013,185,2025-05-29 10:51:32.834737,Sale,-96,Warehouse_A,422.72,Seasonal stock
9014,181,2025-05-24 10:51:32.834806,Purchase,4,Warehouse_C,467.48,Clearance
9015,412,2024-09-25 10:51:32.834873,Return,-24,Warehouse_C,7.54,Regular movement
9016,375,2025-06-02 10:51:32.834942,Sale,39,Warehouse_B,318.03,Clearance
9017,21,2024-11-24 10:51:32.835009,Return,-96,Warehouse_B,350.25,New arrival
9018,21,2024-11-18 10:51:32.835079,Return,-72,Warehouse_B,350.25,Seasonal stock
9019,116,2025-08-12 10:51:32.835146,Adjustment,72,Warehouse_C,495.81,Regular movement
9020,48,2025-05-28 10:51:32.835215,Sale,26,Warehouse_C,7.72,Regular movement
9021,97,2024-09-15 10:51:32.835283,Sale,-98,Warehouse_B,480.54,Clearance
9022,29,2024-11-03 10:51:32.835350,Purchase,97,Warehouse_A,199.89,Seasonal stock
9023,345,2025-01-18 10:51:32.835418,Adjustment,67,Warehouse_A,208.54,Seasonal stock
9024,367,2024-11-12 10:51:32.835485,Adjustment,29,Warehouse_B,337.44,New arrival
9025,69,2025-05-31 10:51:32.835553,Adjustment,30,Warehouse_C,393.95,Clearance
9026,290,2025-04-16 10:51:32.835619,Sale,70,Warehouse_B,130.47,Seasonal stock
9027,381,2025-03-14 10:51:32.835688,Purchase,54,Warehouse_A,187.12,Clearance
9028,50,2024-12-13 10:51:32.835754,Sale,-44,Warehouse_A,479.1,Seasonal stock
9029,145,2025-01-25 10:51:32.835822,Return,76,Warehouse_C,255.12,Seasonal stock
9030,394,2025-06-11 10:51:32.835893,Sale,74,Warehouse_C,463.15,New arrival
9031,474,2025-07-05 10:51:32.836023,Purchase,82,Warehouse_C,279.78,Seasonal stock
9032,89,2024-08-25 10:51:32.836109,Return,43,Warehouse_A,56.65,New arrival
9033,54,2024-10-01 10:51:32.836184,Purchase,-6,Warehouse_A,340.72,Clearance
9034,378,2025-05-31 10:51:32.836255,Sale,-5,Warehouse_C,81.54,Seasonal stock
9035,443,2025-08-03 10:51:32.836328,Return,-43,Warehouse_A,377.43,Seasonal stock
9036,452,2025-05-01 10:51:32.836398,Adjustment,-42,Warehouse_B,354.56,Regular movement
9037,364,2024-09-04 10:51:32.836470,Purchase,-35,Warehouse_B,370.06,Regular movement
9038,405,2025-05-06 10:51:32.836538,Sale,-17,Warehouse_C,315.83,New arrival
9039,21,2025-04-19 10:51:32.836609,Return,-2,Warehouse_C,350.25,New arrival
9040,76,2025-01-17 10:51:32.836678,Purchase,-96,Warehouse_B,232.98,Seasonal stock
9041,345,2024-10-15 10:51:32.836746,Adjustment,-35,Warehouse_A,208.54,Regular movement
9042,30,2025-04-19 10:51:32.836816,Sale,4,Warehouse_C,40.7,Seasonal stock
9043,176,2025-01-23 10:51:32.836884,Sale,-71,Warehouse_A,440.5,Regular movement
9044,189,2024-11-18 10:51:32.836954,Return,-51,Warehouse_C,342.8,Clearance
9045,402,2024-12-13 10:51:32.837022,Return,26,Warehouse_C,20.52,New arrival
9046,95,2025-08-11 10:51:32.837092,Return,-20,Warehouse_C,188.15,Regular movement
9047,91,2025-06-15 10:51:32.837160,Sale,27,Warehouse_B,469.47,Seasonal stock
9048,167,2024-10-31 10:51:32.837230,Purchase,-47,Warehouse_A,129.45,Seasonal stock
9049,290,2024-12-04 10:51:32.837297,Return,21,Warehouse_B,130.47,Clearance
9050,180,2025-04-13 10:51:32.837368,Return,13,Warehouse_C,308.06,Seasonal stock
9051,292,2025-06-22 10:51:32.837435,Purchase,-62,Warehouse_B,277.92,Seasonal stock
9052,74,2025-05-21 10:51:32.837504,Return,6,Warehouse_B,384.93,Clearance
9053,117,2025-03-01 10:51:32.837572,Purchase,-57,Warehouse_C,359.11,Regular movement
9054,253,2024-12-20 10:51:32.837640,Sale,19,Warehouse_C,483.21,New arrival
9055,404,2024-11-07 10:51:32.837707,Sale,66,Warehouse_A,338.58,New arrival
9056,471,2025-02-26 10:51:32.837776,Sale,63,Warehouse_C,25.49,Clearance
9057,476,2025-02-05 10:51:32.837845,Return,23,Warehouse_C,80.42,Regular movement
9058,277,2025-06-13 10:51:32.837912,Adjustment,64,Warehouse_C,129.12,Clearance
9059,233,2025-05-15 10:51:32.837981,Sale,-39,Warehouse_C,406.81,Regular movement
9060,325,2025-07-19 10:51:32.838049,Return,74,Warehouse_A,432.42,Regular movement
9061,130,2025-05-03 10:51:32.838118,Adjustment,47,Warehouse_C,178.91,New arrival
9062,214,2025-07-31 10:51:32.838186,Return,-90,Warehouse_A,117.55,Regular movement
9063,97,2024-08-30 10:51:32.838254,Sale,-70,Warehouse_B,480.54,Seasonal stock
9064,119,2025-07-26 10:51:32.838323,Adjustment,95,Warehouse_C,33.51,Regular movement
9065,146,2025-05-08 10:51:32.838391,Adjustment,0,Warehouse_A,453.35,Clearance
9066,47,2025-04-04 10:51:32.838460,Purchase,-8,Warehouse_B,497.26,New arrival
9067,37,2025-04-14 10:51:32.838527,Adjustment,83,Warehouse_B,34.69,Seasonal stock
9068,150,2025-01-27 10:51:32.838597,Purchase,32,Warehouse_A,373.0,New arrival
9069,180,2025-05-21 10:51:32.838664,Purchase,-94,Warehouse_C,308.06,New arrival
9070,86,2024-11-19 10:51:32.838733,Return,28,Warehouse_A,312.73,Seasonal stock
9071,431,2025-05-17 10:51:32.838800,Sale,-48,Warehouse_B,475.68,New arrival
9072,482,2025-08-15 10:51:32.838867,Purchase,-99,Warehouse_A,71.4,Clearance
9073,162,2025-01-06 10:51:32.838935,Adjustment,79,Warehouse_A,271.95,Clearance
9074,248,2025-04-11 10:51:32.839002,Sale,-51,Warehouse_B,94.66,Clearance
9075,434,2025-03-28 10:51:32.839069,Sale,-4,Warehouse_B,125.82,New arrival
9076,385,2025-08-06 10:51:32.839136,Return,37,Warehouse_B,260.64,Seasonal stock
9077,197,2025-02-22 10:51:32.839204,Purchase,-66,Warehouse_B,293.48,Clearance
9078,143,2024-09-27 10:51:32.839271,Sale,26,Warehouse_C,392.38,New arrival
9079,156,2025-06-23 10:51:32.839341,Purchase,-92,Warehouse_A,262.32,Clearance
9080,280,2024-12-21 10:51:32.839408,Adjustment,0,Warehouse_A,443.51,Regular movement
9081,490,2024-11-06 10:51:32.839476,Adjustment,14,Warehouse_C,98.6,New arrival
9082,464,2025-06-03 10:51:32.839543,Sale,-45,Warehouse_C,49.2,Regular movement
9083,423,2024-09-18 10:51:32.839612,Sale,-49,Warehouse_A,235.72,Clearance
9084,393,2024-09-05 10:51:32.839678,Purchase,28,Warehouse_C,263.2,Clearance
9085,106,2024-09-19 10:51:32.839747,Purchase,-41,Warehouse_B,271.3,New arrival
9086,148,2025-07-30 10:51:32.839813,Return,-69,Warehouse_A,102.65,New arrival
9087,322,2025-07-11 10:51:32.839882,Purchase,-1,Warehouse_A,291.29,New arrival
9088,344,2024-12-29 10:51:32.839947,Purchase,-22,Warehouse_C,54.16,Seasonal stock
9089,107,2025-04-14 10:51:32.840015,Purchase,22,Warehouse_C,9.84,Seasonal stock
9090,254,2024-12-14 10:51:32.840082,Return,77,Warehouse_C,214.08,New arrival
9091,200,2024-10-30 10:51:32.840149,Adjustment,-92,Warehouse_A,221.3,Regular movement
9092,180,2025-01-16 10:51:32.840217,Sale,-49,Warehouse_A,308.06,Clearance
9093,193,2024-10-16 10:51:32.840283,Sale,29,Warehouse_C,153.33,Seasonal stock
9094,294,2025-06-21 10:51:32.840350,Return,-47,Warehouse_B,417.61,Clearance
9095,87,2025-02-22 10:51:32.840419,Return,-100,Warehouse_C,486.47,Seasonal stock
9096,141,2024-11-05 10:51:32.840487,Return,16,Warehouse_C,188.23,Regular movement
9097,448,2025-07-22 10:51:32.840555,Sale,-83,Warehouse_C,56.35,Clearance
9098,183,2025-08-09 10:51:32.840622,Sale,2,Warehouse_A,296.56,Regular movement
9099,106,2025-04-03 10:51:32.840690,Return,-11,Warehouse_B,271.3,Regular movement
9100,500,2025-03-26 10:51:32.840759,Purchase,-12,Warehouse_B,447.99,Clearance
9101,241,2024-11-07 10:51:32.840826,Purchase,-43,Warehouse_C,294.73,New arrival
9102,338,2025-08-17 10:51:32.840895,Adjustment,-17,Warehouse_A,418.46,Clearance
9103,276,2024-12-05 10:51:32.840963,Sale,31,Warehouse_C,429.33,Clearance
9104,92,2025-08-04 10:51:32.841033,Adjustment,97,Warehouse_B,481.5,New arrival
9105,363,2024-10-22 10:51:32.841100,Purchase,-4,Warehouse_B,335.01,New arrival
9106,412,2024-08-27 10:51:32.841170,Return,58,Warehouse_A,7.54,Seasonal stock
9107,15,2024-08-26 10:51:32.841238,Adjustment,-58,Warehouse_C,90.97,Seasonal stock
9108,188,2024-11-10 10:51:32.841306,Adjustment,54,Warehouse_B,133.57,New arrival
9109,209,2025-06-07 10:51:32.841372,Return,-69,Warehouse_A,489.34,Clearance
9110,176,2025-04-22 10:51:32.841441,Sale,-8,Warehouse_B,440.5,Regular movement
9111,290,2025-04-11 10:51:32.841507,Adjustment,75,Warehouse_B,130.47,New arrival
9112,93,2024-12-27 10:51:32.841575,Return,37,Warehouse_A,196.87,Regular movement
9113,227,2025-03-16 10:51:32.841642,Sale,-54,Warehouse_C,294.32,Regular movement
9114,305,2025-07-25 10:51:32.841708,Sale,38,Warehouse_A,33.22,New arrival
9115,221,2025-06-02 10:51:32.841776,Return,-82,Warehouse_C,300.6,Clearance
9116,150,2025-03-16 10:51:32.841842,Adjustment,75,Warehouse_B,373.0,New arrival
9117,416,2024-12-08 10:51:32.841911,Return,60,Warehouse_B,107.96,New arrival
9118,329,2025-02-10 10:51:32.841978,Return,12,Warehouse_B,330.93,Regular movement
9119,448,2025-01-12 10:51:32.842047,Sale,53,Warehouse_A,56.35,Regular movement
9120,389,2024-11-22 10:51:32.842113,Purchase,-40,Warehouse_B,190.85,Seasonal stock
9121,213,2024-12-03 10:51:32.842182,Adjustment,-31,Warehouse_B,163.6,New arrival
9122,207,2025-03-04 10:51:32.842248,Purchase,-25,Warehouse_C,366.98,New arrival
9123,315,2025-03-04 10:51:32.842317,Sale,83,Warehouse_B,183.96,New arrival
9124,37,2025-06-04 10:51:32.842385,Adjustment,-48,Warehouse_B,34.69,Regular movement
9125,36,2024-10-26 10:51:32.842454,Purchase,41,Warehouse_B,427.24,Seasonal stock
9126,282,2024-10-12 10:51:32.842523,Adjustment,22,Warehouse_A,6.57,Regular movement
9127,486,2025-07-16 10:51:32.842591,Purchase,40,Warehouse_C,153.38,Regular movement
9128,412,2025-06-03 10:51:32.842659,Purchase,64,Warehouse_C,7.54,Clearance
9129,450,2024-10-21 10:51:32.842726,Purchase,-53,Warehouse_B,250.57,Seasonal stock
9130,379,2025-04-14 10:51:32.842793,Adjustment,-62,Warehouse_C,495.8,Clearance
9131,67,2024-09-25 10:51:32.842861,Adjustment,-62,Warehouse_B,415.99,New arrival
9132,389,2024-12-09 10:51:32.842929,Sale,-5,Warehouse_C,190.85,Regular movement
9133,363,2024-12-16 10:51:32.842998,Adjustment,-82,Warehouse_A,335.01,Clearance
9134,216,2025-01-25 10:51:32.843065,Adjustment,-64,Warehouse_A,416.63,Regular movement
9135,143,2024-12-29 10:51:32.843134,Adjustment,-42,Warehouse_C,392.38,Seasonal stock
